,block_ts,block_height,side,price,gas,gas_price,gas_value,base_volume,quote_volume,maker_address,taker_address
2023-01-18 14:28:59+00:00,2023-01-18T14:28:59Z,16434292,BUY,21432.872699178268,153715,25.206863872,0.00387467308008448,0.18464979,3957.575443,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-18 14:31:23+00:00,2023-01-18T14:31:23Z,16434304,BUY,21405.157658565422,197822,23.070052352,0.004563763896377344,0.00223299,47.797503,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x55a6a6c6971398792bd101b3863504a7d66c3c3a
2023-01-18 14:36:59+00:00,2023-01-18T14:36:59Z,16434332,BUY,21404.067940574845,206262,21.854175232,0.004507685891702784,0.00372031,79.629768,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd68f7e162ba2697684e544a424a0ca6886d82345
2023-01-18 14:38:47+00:00,2023-01-18T14:38:47Z,16434341,BUY,21373.57640961267,123788,25.003487232,0.003095131677474816,0.17012794,3636.242525,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-18 14:53:59+00:00,2023-01-18T14:53:59Z,16434415,BUY,21343.49795803641,125884,20.785145856,0.002616517300936704,0.00120962,25.817522,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xecd458b92852b4edcbf6a29aa3315174e800bb1d
2023-01-18 14:59:47+00:00,2023-01-18T14:59:47Z,16434444,BUY,21334.492325414813,205994,21.15970048,0.00435877134067712,0.05031412,1073.426207,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000c825f20f040f6b2fc59493a9bd48adbb4fcb
2023-01-18 15:07:23+00:00,2023-01-18T15:07:23Z,16434482,SELL,21487.173561254735,126586,20.568991744,0.002603746388905984,0.18635196,4004.176908,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-18 15:28:35+00:00,2023-01-18T15:28:35Z,16434588,BUY,21376.615462225996,202214,23.009107968,0.004652763758641152,0.08329551,1780.576087,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-18 15:29:35+00:00,2023-01-18T15:29:35Z,16434593,BUY,21343.670957397087,202216,25.607100416,0.005178165417721856,0.10453698,2231.202904,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-18 15:34:23+00:00,2023-01-18T15:34:23Z,16434617,SELL,21458.91769137618,280164,24.9382912,0.0069868114157568,0.02841537,609.763086,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-18 15:36:35+00:00,2023-01-18T15:36:35Z,16434628,BUY,21316.129894602585,202220,27.673399296,0.00559611480563712,0.10982812,2341.110472,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-18 15:37:23+00:00,2023-01-18T15:37:23Z,16434632,SELL,21426.369927924985,198170,24.697462784,0.00489429619990528,0.00606729,130.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 15:46:35+00:00,2023-01-18T15:46:35Z,16434677,BUY,21280.20527445392,202220,25.012334592,0.00505799430119424,0.10806313,2299.605589,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-18 15:47:35+00:00,2023-01-18T15:47:35Z,16434682,BUY,21242.372737853533,187485,35.569115136,0.00666867555127296,0.10913418,2318.26893,0x1111111254eeb25477b68fb85ed929f73a960582,0x627af9cb1b6a2b10d196b6adb73ba88452f90e08
2023-01-18 15:49:11+00:00,2023-01-18T15:49:11Z,16434690,BUY,21202.026321069694,197302,29.4544384,0.0058114196051968,0.12315077,2611.045867,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf22986e94f7528d35c6fc84e966d7c9de79b1369
2023-01-18 15:49:59+00:00,2023-01-18T15:49:59Z,16434694,BUY,21159.91557331818,231167,33.715136512,0.007793826962069504,0.12253946,2592.924628,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf22986e94f7528d35c6fc84e966d7c9de79b1369
2023-01-18 15:51:35+00:00,2023-01-18T15:51:35Z,16434702,BUY,21127.336231050827,188485,38.505807872,0.00725776719675392,0.07917496,1672.756001,0x1111111254eeb25477b68fb85ed929f73a960582,0x6ab92df64db6c648e5c634062bfb8627783fb3d9
2023-01-18 15:52:47+00:00,2023-01-18T15:52:47Z,16434708,BUY,21107.150237107173,200260,40.787853312,0.00816817550426112,0.04737731,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe68e64fb46de7a1a5f59a2996567536c1aeee5b2
2023-01-18 15:53:35+00:00,2023-01-18T15:53:35Z,16434712,BUY,21079.055398930646,202324,45.895499776,0.009285761096679423,0.12919401,2723.287694,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-18 15:53:47+00:00,2023-01-18T15:53:47Z,16434713,BUY,21030.482082025857,196744,45.2959232,0.0089117011140608,0.17683277,3718.878401,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xaae7b8cb009b865f7dae9398f529bcf6a547c9cc
2023-01-18 15:54:47+00:00,2023-01-18T15:54:47Z,16434718,BUY,20975.106312433454,202308,56.682958848,0.011467416038621184,0.17330052,3634.996831,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf22986e94f7528d35c6fc84e966d7c9de79b1369
2023-01-18 15:55:35+00:00,2023-01-18T15:55:35Z,16434722,BUY,20918.823008396033,236425,203.770134528,0.0481763540557824,0.18400709,3849.211748,0x0eae044f00b0af300500f090ea00027097d03000,0xb0f4a77bde7fee134265307c5cc19abff0ba409b
2023-01-18 15:56:59+00:00,2023-01-18T15:56:59Z,16434729,BUY,20858.37238146679,219392,90.004176896,0.01974619637756723,0.20137753,4200.40751,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x214ca9139774fa5225b46afc6cc1a73ffe07a8d1
2023-01-18 15:58:23+00:00,2023-01-18T15:58:23Z,16434736,SELL,20970.196399068238,198246,80.592535552,0.015977147803041793,0.11281469,2365.746206,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:00:47+00:00,2023-01-18T16:00:47Z,16434748,BUY,20847.142117680312,188575,92.844802048,0.0175082085462016,0.09665321,2014.943205,0x1111111254eeb25477b68fb85ed929f73a960582,0x6ab92df64db6c648e5c634062bfb8627783fb3d9
2023-01-18 16:05:47+00:00,2023-01-18T16:05:47Z,16434772,SELL,20965.11216649486,220039,94.259470336,0.020740759593263103,0.04769829,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:15:35+00:00,2023-01-18T16:15:35Z,16434821,BUY,20844.77621062596,207116,67.11863296,0.01390134278414336,0.01407082,293.303094,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xce1cb077a65181580cde875794fdc61e9ad55a47
2023-01-18 16:15:47+00:00,2023-01-18T16:15:47Z,16434822,BUY,20837.327154371254,149825,69.333950464,0.0103879591282688,0.03359356,700.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x42db00e3c263142893573a7f51ae2e5ebf38adfb
2023-01-18 16:21:23+00:00,2023-01-18T16:21:23Z,16434850,BUY,20788.31333876048,123814,60.371324928,0.007474815224635392,0.28077369,5836.811445,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-18 16:21:23+00:00,2023-01-18T16:21:23Z,16434850,BUY,20721.76455246118,209656,58.986491904,0.012366871946625025,0.14746028,3055.637203,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1cbe55062a81d59c6fcd0429fac75dd0d66b11f3
2023-01-18 16:22:11+00:00,2023-01-18T16:22:11Z,16434854,BUY,20630.403310323272,132583,69.924012032,0.009270735287238655,0.44429981,9166.084271,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94
2023-01-18 16:25:59+00:00,2023-01-18T16:25:59Z,16434873,SELL,20716.904206288997,250209,92.87131136,0.02323723794407424,0.19935411,4130.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:26:35+00:00,2023-01-18T16:26:35Z,16434876,SELL,20748.56679274879,201991,88.128446464,0.017801153029709825,0.00481961,100.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:31:59+00:00,2023-01-18T16:31:59Z,16434903,SELL,20759.11816533766,283080,69.004935168,0.01953391704735744,0.0631048,1310.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-18 16:34:23+00:00,2023-01-18T16:34:23Z,16434915,BUY,20625.487123890947,219400,65.887051776,0.0144556191596544,0.12345422,2546.303425,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x35ddb88b211d801daeb6387a5c490200122a1336
2023-01-18 16:34:35+00:00,2023-01-18T16:34:35Z,16434916,SELL,20745.657000435243,220007,66.960658432,0.014731813579649025,0.09640572,2000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:37:35+00:00,2023-01-18T16:37:35Z,16434931,BUY,20618.056644741606,187461,65.172242432,0.012217253738545151,0.11823304,2437.735516,0x1111111254eeb25477b68fb85ed929f73a960582,0x6ab92df64db6c648e5c634062bfb8627783fb3d9
2023-01-18 16:39:11+00:00,2023-01-18T16:39:11Z,16434939,BUY,20575.810913295016,188461,63.864868864,0.012036037050978304,0.15683366,3226.979733,0x1111111254eeb25477b68fb85ed929f73a960582,0xfdb2c5d57e1db5b1d57afabdd0a78fea1b922865
2023-01-18 16:39:35+00:00,2023-01-18T16:39:35Z,16434941,BUY,20534.441114033052,203184,64.192638976,0.013042917157699584,0.11332267,2327.017694,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x7593faf918b8811b55190b617da82b70f8a60e26
2023-01-18 16:41:35+00:00,2023-01-18T16:41:35Z,16434951,BUY,20516.559014718994,136525,64.955625472,0.0088680667675648,0.00338746,69.499023,0x1111111254fb6c44bac0bed2854e76f90643097d,0xa00059a68ae2e70d801ffafeb895f56e067a9529
2023-01-18 16:43:59+00:00,2023-01-18T16:43:59Z,16434963,SELL,20641.869110959084,249348,60.317958144,0.015040162227290111,0.01376922,284.222437,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-18 16:45:11+00:00,2023-01-18T16:45:11Z,16434969,BUY,20511.304038948805,280319,64.970797056,0.018212548859940864,0.05895123,1209.166602,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631
2023-01-18 16:46:59+00:00,2023-01-18T16:46:59Z,16434978,BUY,20459.77906708361,1190034,70.548406272,0.08395500210949325,0.27940789,5716.623699,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-18 16:47:11+00:00,2023-01-18T16:47:11Z,16434979,BUY,20375.719442350157,253561,70.349996032,0.017838015343869952,0.27637343,5631.307471,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc30750a3781c0d821329c53618ab4b6596066b17
2023-01-18 16:47:23+00:00,2023-01-18T16:47:23Z,16434980,BUY,20297.949062389445,272136,66.3105536,0.0180454888144896,0.24238475,4919.913309,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750
2023-01-18 16:47:35+00:00,2023-01-18T16:47:35Z,16434981,SELL,20397.719886417675,797782,88.613183488,0.07069400274942361,0.09200375,1876.666721,0xed77777586d73c58eb4d6bebdf9c85c2d5f56c2d,0x1622f1bef90233a6993f3bc85759adf5b9d9d7b9
2023-01-18 16:48:11+00:00,2023-01-18T16:48:11Z,16434984,SELL,20462.676242484416,125964,90.585751552,0.011410543608496127,0.33814066,6919.26285,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-18 16:48:11+00:00,2023-01-18T16:48:11Z,16434984,SELL,20536.141144076635,226250,90.585751552,0.02049502628864,0.14608392,3000.0,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-18 16:52:47+00:00,2023-01-18T16:52:47Z,16435007,BUY,20413.7614580181,232285,104.00243712,0.0241582061064192,0.14218973,2902.62723,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xee22294e77c04338dc5bed295bbc5fba0ce5f23e
2023-01-18 16:56:11+00:00,2023-01-18T16:56:11Z,16435024,SELL,20566.058848382825,238021,95.654699008,0.02276782711258317,0.33282206,6844.838072,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:56:47+00:00,2023-01-18T16:56:47Z,16435027,SELL,20654.41788084351,197157,92.80012288,0.01829619382665216,0.24207896,5000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:58:35+00:00,2023-01-18T16:58:35Z,16435036,SELL,20696.276377413364,202879,76.674957312,0.015555738664501249,0.02899166,600.019408,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 16:59:35+00:00,2023-01-18T16:59:35Z,16435041,SELL,20780.504042423014,126543,77.418356736,0.009796751116443648,0.51332703,10667.194422,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-18 17:01:47+00:00,2023-01-18T17:01:47Z,16435052,SELL,20865.85129092527,139585,115.02166016,0.0160552984334336,0.03378933,705.043135,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x571da526384e407a72c5229163e2824be56044fc
2023-01-18 17:06:11+00:00,2023-01-18T17:06:11Z,16435073,SELL,20908.672507546147,127311,105.5182848,0.0134336383561728,0.23913522,5000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf7d8450962824b752c30549f66a23e3daad69bca
2023-01-18 17:11:59+00:00,2023-01-18T17:11:59Z,16435102,SELL,20953.795832499545,219997,93.255983104,0.020516036514930686,0.04772405,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 17:14:23+00:00,2023-01-18T17:14:23Z,16435114,SELL,20968.601066140658,198168,93.04670208,0.01843887885778944,0.04617402,968.204605,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 17:14:35+00:00,2023-01-18T17:14:35Z,16435115,SELL,21037.626130769233,562464,90.296631296,0.050788604425273345,0.39,8204.674191,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57
2023-01-18 17:16:11+00:00,2023-01-18T17:16:11Z,16435123,SELL,21101.2405412514,257395,82.171478016,0.02115052758392832,0.01056958,223.03125,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-18 17:17:23+00:00,2023-01-18T17:17:23Z,16435129,SELL,21103.25245884866,581516,80.470695936,0.04679499721791898,0.00078187,16.5,0x03f911aedc25c770e701b8f563e8102cfacd62c0,0x3b3ae790df4f312e745d270119c6052904fb6790
2023-01-18 17:22:35+00:00,2023-01-18T17:22:35Z,16435154,BUY,20965.05960769583,223624,58.367488,0.013052371136512,0.0740089,1551.601,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0d903e69f1473f9d4ac2f618271c1c03435d830b
2023-01-18 17:35:11+00:00,2023-01-18T17:35:11Z,16435217,BUY,20905.542256220382,397399,52.401102848,0.02082414587069235,0.30430928,6361.750512,0x0000000000a84d1a9b0063a910315c7ffa9cd248,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-01-18 17:42:47+00:00,2023-01-18T17:42:47Z,16435255,SELL,21006.514394436297,215270,39.957516288,0.00860165453131776,0.14546141,3055.637203,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 17:47:11+00:00,2023-01-18T17:47:11Z,16435277,BUY,20889.1988435174,219334,39.2825856,0.0086160066299904,0.09145317,1910.383453,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xebe200eaf568570cdca394a84ae593bad3ef4332
2023-01-18 18:05:47+00:00,2023-01-18T18:05:47Z,16435370,BUY,20872.503518197933,125924,28.544325632,0.003594415660883968,0.01494373,311.913057,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xed3161e694bcef0e443a860708e83383f488ea03
2023-01-18 18:10:59+00:00,2023-01-18T18:10:59Z,16435396,BUY,20839.9225135106,202200,28.034914304,0.0056686596722688,0.19338339,4030.094863,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdb400db6152ce93c662a0b050eeba27ceecfac10
2023-01-18 18:12:11+00:00,2023-01-18T18:12:11Z,16435401,SELL,20938.917879267756,265503,29.774299136,0.007905165743505409,0.02395814,501.657526,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-18 18:22:35+00:00,2023-01-18T18:22:35Z,16435453,SELL,20944.566434908054,220070,35.063681024,0.00771646428295168,0.01193627,250.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-18 18:27:23+00:00,2023-01-18T18:27:23Z,16435477,SELL,20982.13216090253,126533,27.301828608,0.003454582279256064,0.22618762,4745.898536,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-18 18:57:47+00:00,2023-01-18T18:57:47Z,16435628,BUY,20874.519169280113,201234,39.593111552,0.007967480210055168,0.11126109,2322.521756,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x983e3660c0be01991785f80f266a84b911ab59b0
2023-01-18 19:18:47+00:00,2023-01-18T19:18:47Z,16435732,BUY,20850.851523953323,280317,35.304828928,0.009896543730610175,0.03986441,831.206894,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631
2023-01-18 19:30:59+00:00,2023-01-18T19:30:59Z,16435793,SELL,20996.358018867326,271301,35.065962496,0.009513430691127296,0.16523699,3469.375,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-18 19:37:35+00:00,2023-01-18T19:37:35Z,16435826,BUY,20874.795555518394,201330,27.870742528,0.00561121659316224,0.13873204,2896.002972,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x983e3660c0be01991785f80f266a84b911ab59b0
2023-01-18 20:16:47+00:00,2023-01-18T20:16:47Z,16436020,BUY,20845.24183489906,143028,33.623144448,0.004809051104108544,0.05003,1042.887449,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x2c1d8f1ccc5d1d556968acf63006dae8b3068bfc
2023-01-18 20:20:11+00:00,2023-01-18T20:20:11Z,16436037,BUY,20824.238482157438,224150,31.343982592,0.0070257536979968,0.08438082,1757.166319,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x183600361dc42c6f022fd219c3a9dabbf08c9ce4
2023-01-18 20:21:59+00:00,2023-01-18T20:21:59Z,16436046,BUY,20798.60788953105,207046,28.463398912,0.005893232891133952,0.0799211,1662.247621,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdb400db6152ce93c662a0b050eeba27ceecfac10
2023-01-18 20:35:59+00:00,2023-01-18T20:35:59Z,16436116,BUY,20784.763382789522,200242,25.826619392,0.005171573920292864,0.00866019,180.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x480e7c0b728bb9f4f4405555d77c894f5f6f1584
2023-01-18 20:38:23+00:00,2023-01-18T20:38:23Z,16436128,BUY,20744.235490505722,125808,24.254488576,0.003051408698769408,0.25242937,5236.454296,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-18 20:38:59+00:00,2023-01-18T20:38:59Z,16436131,BUY,20689.82283596051,207004,30.648242176,0.006344308723400704,0.09866167,2041.292473,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x183600361dc42c6f022fd219c3a9dabbf08c9ce4
2023-01-18 20:39:23+00:00,2023-01-18T20:39:23Z,16436133,BUY,20658.36549842005,202274,30.643644416,0.006198412530601984,0.10501293,2169.39549,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdb400db6152ce93c662a0b050eeba27ceecfac10
2023-01-18 21:16:35+00:00,2023-01-18T21:16:35Z,16436319,SELL,20793.513726559002,125908,25.366530048,0.003193849065283584,0.17296141,3596.475453,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-18 21:54:11+00:00,2023-01-18T21:54:11Z,16436506,BUY,20683.93911154974,255923,20.140105728,0.005154316278226944,0.07632909,1578.78625,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xbd08f3ab8060cd761dbb979639f36b9a7faa529e
2023-01-18 22:16:23+00:00,2023-01-18T22:16:23Z,16436616,BUY,20816.21003141318,889315,53.765353472,0.04781433532295168,0.00048069,10.006144,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x9901bac880caecad999e292811db9c1db3e86f8a
2023-01-18 22:51:23+00:00,2023-01-18T22:51:23Z,16436788,SELL,20804.23341184851,204213,25.389684736,0.005184903688992768,0.04806714,1000.0,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b
2023-01-18 22:52:35+00:00,2023-01-18T22:52:35Z,16436794,SELL,20813.939716732042,266492,23.629254656,0.006297007331786752,0.01410043,293.4855,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-18 23:11:11+00:00,2023-01-18T23:11:11Z,16436887,SELL,20818.22258675437,241918,21.778929664,0.005268715106455552,0.01337483,278.440188,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x488de2e151d023de50ce8598c0270a272c886422
2023-01-18 23:25:35+00:00,2023-01-18T23:25:35Z,16436959,BUY,20670.03138679083,202248,18.264455168,0.003693949528817664,0.16527972,3416.337,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x983e3660c0be01991785f80f266a84b911ab59b0
2023-01-18 23:32:59+00:00,2023-01-18T23:32:59Z,16436996,SELL,20772.386457713164,266507,21.413210112,0.005706770387318784,0.02202021,457.412312,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-18 23:50:23+00:00,2023-01-18T23:50:23Z,16437082,BUY,20452.297463382176,422439,19.255195648,0.008134145594345473,1.30442906,26678.571155,0xf2bdcb1ec8810c35bf9b947371820c199bd775db,0xf2bdcb1ec8810c35bf9b947371820c199bd775db
2023-01-18 23:50:35+00:00,2023-01-18T23:50:35Z,16437083,SELL,20450.606100209832,126008,23.155521536,0.002917780957708288,0.4828129,9873.816438,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-18 23:50:47+00:00,2023-01-18T23:50:47Z,16437084,SELL,20563.401139403926,314772,48.42862592,0.01524397543809024,0.25960065,5338.272302,0xe4000004000bd8006e00720000d27d1fa000d43e,0xe4000004000bd8006e00720000d27d1fa000d43e
2023-01-18 23:50:47+00:00,2023-01-18T23:50:47Z,16437084,SELL,20678.408259116466,336023,38.031355904,0.012779410304929791,0.48759695,10082.728798,0xe4d3a597bbb5c1b4473f4148389d0a52138419b6,0xe4d3a597bbb5c1b4473f4148389d0a52138419b6
2023-01-19 00:35:35+00:00,2023-01-19T00:35:35Z,16437307,SELL,20765.121011380772,120648,20.080637952,0.002422688807632896,0.07230353,1501.39155,0x1111111254fb6c44bac0bed2854e76f90643097d,0xe96e75f16d071522d2c8b8c311599880cd6e24e9
2023-01-19 00:45:47+00:00,2023-01-19T00:45:47Z,16437357,SELL,20776.80311485832,194244,22.854129664,0.004439277562454016,0.00240653,50.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-19 02:08:23+00:00,2023-01-19T02:08:23Z,16437770,BUY,20640.13569253049,238769,18.180020224,0.004340825248864256,0.08114964,1674.939581,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-19 02:24:35+00:00,2023-01-19T02:24:35Z,16437850,BUY,20626.491592980678,223128,16.540865536,0.003690730245316608,0.00740869,152.815282,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3e1f8bf228da534e909a2b46e66f1dbba1d9b60f
2023-01-19 02:35:59+00:00,2023-01-19T02:35:59Z,16437907,BUY,20602.4069769637,200254,23.292399616,0.004664396192702464,0.14938074,3077.6028,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-19 02:36:47+00:00,2023-01-19T02:36:47Z,16437911,SELL,20708.11077271189,244165,20.999999488,0.00512746487498752,0.02969865,615.002934,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b
2023-01-19 02:38:35+00:00,2023-01-19T02:38:35Z,16437920,SELL,20732.3755507729,127245,19.868530688,0.00252817118739456,0.12692164,2631.387106,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-19 02:38:47+00:00,2023-01-19T02:38:47Z,16437921,SELL,20757.672599899957,234489,21.773010944,0.005105531563247616,0.03612589,749.889397,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x168b675d76e8f925c3978d6332161708099397db
2023-01-19 02:44:23+00:00,2023-01-19T02:44:23Z,16437949,BUY,20619.79691950615,232510,20.762099712,0.00482739580403712,0.12410153,2558.948346,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-19 02:46:23+00:00,2023-01-19T02:46:23Z,16437959,SELL,20725.64632928078,219103,20.241104896,0.004434886806028288,0.00482494,100.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
